19200 1577912860.0238473 157.67056894302368 519 421.4643545279383 | 4.290944123314065 | 48.501782740570036
19840 1577913023.810997 159.6607346534729 563 388.1278863232682 | 4.060390763765541 | 46.84092535943533
20480 1577913186.6212893 158.67205238342285 271 798.509225092251 | 5.642066420664206 | 59.65944049289382
21120 1577913348.7833068 157.88831281661987 230 943.6521739130435 | 9.3 | 64.9150971620508
21760 1577913508.6816335 155.74522399902344 337 643.3471810089021 | 5.204747774480712 | 59.16641334970509
22400 1577913673.699142 160.7058355808258 110 1922.0 | 84.3 | 88.17031890930416
23040 1577913836.545367 158.6405782699585 468 466.53846153846155 | 4.489316239316239 | 50.6661206509924
23680 1577914000.3980196 159.7294352054596 489 446.241308793456 | 4.404907975460123 | 47.75126683681038
24320 1577914163.127337 158.4484100341797 186 1135.8924731182797 | 16.537634408602152 | 49.83087831452716
24960 1577914329.089418 161.76245665550232 170 1248.0941176470587 | 14.476470588235294 | 51.52683729134963
25600 1577914493.6390357 160.42121243476868 255 837.2549019607843 | 7.76078431372549 | 50.151895237130184
26240 1577914657.3636787 159.37295126914978 166 1268.120481927711 | 19.765060240963855 | 54.49506550575882
26880 1577914820.9526343 159.43488907814026 145 1449.903448275862 | 37.317241379310346 | 58.741775726587
27520 1577914985.1424165 160.04577612876892 132 1624.5151515151515 | 46.38636363636363 | 61.707216553883576
28160 1577915149.4873161 160.04636669158936 180 1189.4666666666667 | 22.894444444444446 | 54.40176939610985
28800 1577915311.9414093 158.30755138397217 121 1748.0330578512396 | 59.01652892561984 | 71.44585896016814
29440 1577915477.4720838 161.41802787780762 108 1961.111111111111 | 89.62037037037037 | 86.9146086386511
30080 1577915643.6196086 162.00674104690552 107 1992.4485981308412 | 66.85981308411215 | 68.87526325935926
30720 1577915810.4420934 162.53879141807556 140 1523.2285714285715 | 24.135714285714286 | 54.44963341388128
31360 1577915974.9094985 160.240243434906 279 774.3082437275986 | 6.168458781362007 | 49.09774004012938
0 1578088853.9307342 1382.8512887954712 318 678.062893081761 | 4.949685534591195 | 57.40529821105426
0 1578089649.2865303 160.86206817626953 502 435.3784860557769 | 4.438247011952191 | 47.42033361347062
640 1578089812.2642064 157.02932119369507 504 433.2063492063492 | 4.087301587301587 | 50.62622763359494
